customerid,churn,age,gender,tenure,numofproducts,estimatedsalary
828298908,0,54,Male,50,4,120000
788946783,0,50,Male,36,5,120000
720697908,0,35,Male,21,3,50000
780598383,0,35,Male,23,4,50000
715345833,0,36,Female,36,6,40000
710831133,0,42,Male,36,5,100000
766706358,0,39,Female,32,6,40000
816533733,0,50,Male,45,5,100000
712373208,1,43,Male,35,3,70000
721433283,0,39,Female,20,3,50000
720680058,0,47,Male,36,6,40000
716909283,0,60,Male,48,3,100000
754654383,0,30,Male,23,4,40000
719226333,0,44,Male,24,5,70000
779759058,0,52,Male,41,6,120000
718206783,0,45,Female,36,6,40000
715783758,0,40,Male,30,5,120000
771190083,0,36,Female,23,6,40000
713135883,0,65,Female,53,4,0
778799583,0,35,Female,24,6,40000
808796208,0,54,Female,49,5,50000
708313608,0,53,Male,43,5,100000
779330208,0,62,Female,44,3,40000
794498733,0,40,Male,21,6,120000
807964908,0,41,Male,36,4,70000
823845783,0,53,Male,49,6,120000
711748983,0,30,Male,17,3,70000
718064283,0,46,Male,34,4,70000
710492733,0,29,Male,19,4,50000
779016408,0,37,Female,27,6,40000
717787533,0,51,Female,40,4,40000
714851058,0,31,Male,21,3,50000
823535133,0,45,Male,41,6,100000
708455883,1,57,Male,36,2,100000
780095808,0,43,Male,30,3,70000
709207458,0,44,Male,27,4,50000
763895958,1,53,Male,46,4,120000
715942683,0,32,Female,36,3,40000
721301733,0,53,Male,38,6,100000
711927108,1,54,Male,36,2,100000
718083483,0,42,Male,35,4,40000
717548358,0,38,Female,25,3,40000
816829608,0,44,Male,39,6,100000
713936583,0,54,Male,43,6,70000
709682658,0,37,Female,36,5,50000
793889508,0,48,Female,42,4,50000
714648933,0,55,Female,36,3,0
711556533,0,43,Female,36,6,0
717420333,0,37,Male,26,4,70000
768921933,0,34,Male,28,3,70000
714311583,0,46,Female,36,4,0
717707133,0,32,Male,24,6,50000
716043258,0,53,Male,41,6,50000
716343408,0,46,Male,38,3,100000
718909158,0,38,Male,25,6,40000
719471433,0,31,Female,22,3,40000
712763808,0,38,Male,36,3,70000
711147483,1,46,Female,28,2,40000
719788833,0,47,Male,36,6,70000
715168983,0,47,Female,36,5,40000
714306258,0,56,Male,46,3,70000
713828208,0,47,Male,36,6,70000
710574558,0,47,Male,41,5,100000
710947683,0,64,Female,51,6,40000
711113958,0,37,Female,25,6,40000
718923858,0,42,Male,29,5,70000
752666508,0,41,Male,34,4,100000
712672083,0,65,Female,36,3,40000
719863758,0,49,Female,41,6,50000
720990183,1,54,Male,36,5,70000
720718908,0,46,Male,36,5,120000
721250358,0,50,Male,36,3,50000
779773533,0,50,Female,34,6,40000
708249708,0,48,Female,39,3,40000
713967783,0,62,Female,52,6,0
779506158,0,39,Female,22,3,40000
759823158,0,46,Male,39,4,70000
716608608,1,41,Male,33,5,100000
789528183,0,39,Female,31,4,0
708895158,0,46,Male,34,3,100000
824805858,0,39,Female,35,5,40000
720840108,0,44,Male,24,5,40000
787595658,0,57,Female,29,6,40000
720244983,0,40,Male,28,4,50000
713220258,0,65,Female,36,4,0
813469458,0,26,Female,20,6,50000
788939358,0,47,Male,33,4,70000
718870158,0,47,Male,34,5,70000
788673708,1,57,Female,45,2,50000
711809283,0,31,Male,36,3,40000
816513108,0,54,Male,49,3,70000
718594608,0,43,Female,36,3,0
823606983,0,39,Male,35,4,70000
717028158,0,53,Male,44,3,120000
788485908,0,44,Male,37,3,70000
714472608,0,59,Male,49,3,40000
710793783,0,53,Female,40,6,0
794340033,0,34,Female,28,5,50000
716462658,0,47,Male,36,3,100000
718050033,0,54,Male,43,3,120000
714023808,0,42,Female,33,6,0
716341833,0,53,Female,44,6,40000
719648358,0,50,Male,35,3,100000
816600933,1,56,Male,51,3,100000
714208533,1,43,Male,36,1,70000
713095533,0,44,Female,36,5,40000
809967783,0,34,Female,26,5,50000
715848408,0,61,Male,52,6,100000
714414483,0,54,Female,44,6,40000
708655983,0,49,Female,40,3,0
720426708,1,56,Male,45,2,70000
713743158,0,47,Male,36,4,70000
721279083,0,53,Male,33,5,100000
779149683,0,30,Female,13,5,0
714970458,0,39,Female,29,6,50000
719070108,0,44,Male,35,4,100000
715490733,0,54,Female,36,5,0
714989583,0,46,Male,36,3,70000
820355433,0,43,Male,38,6,50000
715901508,0,35,Male,25,6,100000
710370483,0,39,Female,31,4,40000
778573233,0,61,Female,54,3,40000
708833133,0,40,Female,29,5,40000
719885883,0,53,Male,36,6,120000
712523283,0,55,Male,41,4,120000
711309033,0,41,Male,24,6,70000
708134283,0,35,Male,36,4,40000
720147633,0,61,Male,47,3,50000
708983658,1,51,Male,39,3,120000
766285608,0,42,Male,35,4,50000
779715108,0,46,Male,30,3,100000
798035358,0,46,Female,40,3,40000
719391783,0,46,Male,35,3,50000
809342208,0,26,Male,19,4,0
780713058,0,46,Male,35,4,70000
779338683,0,62,Male,44,5,70000
783387783,0,55,Male,49,4,70000
787800108,0,55,Male,45,5,100000
721397808,0,32,Male,24,5,50000
778698408,0,37,Female,18,5,40000
709545333,0,33,Female,29,6,0
716032233,0,42,Male,32,5,100000
717835908,0,33,Male,22,3,100000
719466558,0,60,Female,36,3,0
778663458,1,65,Male,47,3,40000
716024808,1,57,Male,36,3,100000
713008308,0,59,Female,47,5,40000
794831733,0,45,Female,39,4,40000
713854608,0,62,Male,36,6,70000
715993608,0,51,Male,41,6,120000
789368658,0,57,Male,47,6,100000
802817358,0,38,Female,32,4,0
708098133,0,32,Female,19,6,40000
801499908,0,43,Female,37,4,40000
824770683,0,51,Female,47,6,40000
718310733,0,50,Male,36,4,100000
708162558,0,64,Female,54,6,0
721129383,0,53,Female,36,3,40000
721249158,1,42,Male,30,2,70000
721049658,0,53,Male,34,6,100000
806392908,0,52,Female,47,6,0
714886533,0,60,Female,36,4,40000
772375533,0,30,Male,19,5,100000
826775058,0,43,Female,39,4,40000
711878733,0,60,Male,48,3,70000
714550383,0,46,Male,36,4,50000
712636308,0,65,Female,45,6,50000
772139433,0,44,Female,33,4,50000
709058808,0,56,Female,36,6,40000
813240408,0,45,Female,39,4,0
767753958,0,37,Male,31,6,50000
710111733,0,48,Male,39,5,100000
761544333,0,37,Female,30,4,50000
788814783,0,39,Male,22,4,70000
715034358,0,41,Male,32,5,120000
709624533,0,55,Female,45,5,40000
709942383,0,34,Male,36,5,100000
803957508,0,52,Male,47,6,100000
713378133,0,54,Female,39,6,40000
709217358,0,40,Male,36,5,100000
720998358,0,52,Male,41,3,120000
721051908,0,45,Male,33,3,70000
715232058,0,61,Male,53,5,50000
806250783,0,57,Female,52,6,40000
817245183,0,51,Male,33,6,120000
713670333,0,60,Male,52,5,40000
826477083,0,48,Female,44,5,40000
788728608,0,34,Male,13,3,50000
717190533,0,49,Male,36,6,70000
716580033,0,53,Male,36,3,120000
711644508,0,34,Male,36,3,100000
714334383,0,54,Male,42,6,70000
720611058,0,40,Male,27,4,120000
712420833,0,49,Female,41,6,0
713845083,1,41,Female,36,6,40000
713756508,0,46,Male,36,5,40000
735565158,0,46,Male,33,6,70000
714131058,0,30,Male,36,3,70000
717180633,0,59,Male,36,4,50000
717295683,0,50,Male,38,5,100000
713128833,0,49,Male,36,5,70000
813499458,1,45,Male,40,3,70000
710070183,0,53,Female,36,3,40000
789605658,0,42,Female,35,4,50000
710045058,0,46,Male,28,5,50000
710164683,0,33,Male,22,3,70000
710802258,0,46,Female,38,4,40000
721036233,0,61,Male,36,4,70000
710036508,0,42,Male,34,5,50000
717776808,0,47,Female,39,3,40000
714906033,0,47,Female,36,6,40000
714273708,0,53,Female,36,3,50000
721117533,0,46,Female,26,3,40000
715374558,0,26,Male,36,5,40000
824807658,0,45,Male,41,6,70000
714940608,0,36,Male,36,3,50000
824782008,0,42,Male,38,5,70000
717561108,0,52,Male,36,4,100000
717127083,0,37,Male,25,3,120000
772460508,0,53,Male,43,3,50000
720484908,0,65,Female,52,5,50000
771237933,0,47,Male,34,4,100000
794664183,0,38,Male,19,3,70000
797488158,0,52,Male,46,5,70000
708543258,0,36,Male,36,5,100000
778706508,0,43,Male,24,3,70000
712240083,1,38,Female,30,6,40000
713650683,0,65,Female,56,4,40000
772532208,1,51,Female,41,2,40000
778929783,1,40,Male,22,2,100000
714244383,0,39,Male,36,4,100000
718797558,0,39,Female,30,3,0
712821333,0,60,Male,47,3,70000
721120008,0,43,Female,29,6,50000
709633533,0,31,Male,18,3,40000
710789058,0,55,Male,42,4,120000
716174433,0,65,Female,54,3,40000
789886533,0,54,Female,44,3,40000
715210308,0,40,Female,31,3,0
721038408,0,38,Female,27,4,40000
713325108,0,36,Male,29,5,70000
720352533,0,43,Male,36,5,70000
708431433,0,41,Male,31,3,120000
716996583,0,50,Male,37,3,120000
718699683,0,48,Male,36,6,100000
771359958,0,39,Male,26,6,120000
716604633,0,55,Female,46,6,50000
813952233,0,44,Male,39,5,40000
713053383,1,42,Male,36,1,100000
709979583,0,54,Male,46,3,120000
709380333,0,57,Male,36,6,120000
778574283,0,53,Female,46,5,50000
789875883,0,41,Female,31,5,40000
714661233,0,39,Male,24,6,120000
813915933,0,45,Male,40,3,50000
708358683,0,46,Male,35,6,100000
824761458,0,54,Male,50,4,100000
715362183,0,40,Female,36,3,0
721194858,0,48,Male,40,6,100000
803595858,1,56,Female,51,5,50000
716198358,0,33,Female,36,4,50000
714173808,0,44,Female,34,5,40000
709465758,0,62,Female,53,3,40000
714081558,0,33,Female,36,4,0
717364458,0,36,Female,26,6,40000
778755858,0,46,Male,27,5,100000
710754933,1,61,Female,49,6,40000
720007383,1,41,Female,28,2,0
810220833,0,42,Male,37,3,50000
718362783,1,35,Male,27,3,100000
708267858,0,65,Female,36,5,50000
708856983,1,36,Male,27,2,120000
715588908,0,42,Female,32,3,40000
772674933,0,51,Male,41,5,100000
720148983,0,54,Female,40,5,40000
720650208,0,40,Female,22,3,50000
769732233,0,40,Male,34,6,100000
713030958,0,57,Female,44,6,40000
711320508,0,57,Male,49,4,100000
795795408,0,53,Male,47,3,50000
717904383,0,40,Male,31,5,100000
714115533,0,28,Male,18,5,40000
712475733,0,38,Female,28,4,40000
718996758,0,37,Female,30,5,40000
713049933,0,65,Female,36,5,0
709961958,1,58,Female,45,4,0
718301508,0,41,Male,30,6,70000
714831033,0,54,Male,47,4,100000
710653158,0,39,Female,21,6,0
721265883,0,26,Male,13,3,40000
715049583,0,60,Male,54,5,70000
715394883,0,35,Female,36,3,0
773448558,0,46,Male,40,6,100000
717249783,0,47,Male,39,5,70000
708344358,0,53,Female,45,5,0
712003083,0,55,Male,36,3,100000
754282908,0,50,Female,43,3,40000
717412608,1,38,Female,28,3,50000
719412258,0,39,Female,30,5,40000
788675658,0,39,Female,29,6,40000
717683583,0,39,Male,36,4,70000
820584408,0,49,Female,44,3,40000
719392833,0,45,Female,38,3,40000
718595583,0,55,Male,36,3,100000
778508883,0,44,Male,24,4,120000
715511658,0,49,Female,39,3,50000
711999783,0,41,Male,31,4,100000
753856008,0,49,Female,42,6,50000
789920883,0,45,Female,36,3,0
788677533,0,44,Male,31,4,120000
716284308,0,65,Male,55,3,0
712120608,1,35,Male,27,3,100000
715482483,0,26,Male,36,5,0
720848733,0,38,Male,24,4,100000
708480333,0,65,Male,36,5,50000
826723308,0,58,Male,54,5,120000
801369258,0,47,Female,41,6,50000
709584483,0,33,Female,25,4,40000
715708308,0,54,Female,39,3,50000
779707308,0,35,Female,18,5,40000
711688158,0,47,Male,27,5,120000
711848658,0,35,Male,17,3,70000
715855083,0,48,Male,36,6,100000
778971408,0,36,Male,17,5,70000
711648708,0,44,Male,36,3,100000
713149683,0,44,Female,24,5,40000
771903033,0,36,Female,25,5,40000
737925558,0,64,Male,56,3,50000
803347908,0,34,Female,28,4,40000
817285758,0,49,Male,33,5,100000
711480108,0,37,Male,24,3,70000
709662708,0,65,Male,53,3,50000
709224858,0,53,Male,36,5,100000
821771508,0,32,Male,28,5,50000
712216533,0,44,Male,34,6,100000
710522433,0,65,Male,46,3,40000
779046408,0,60,Male,41,3,50000
708595158,0,27,Female,36,6,40000
757266933,0,52,Male,45,4,70000
816776283,0,42,Male,37,5,100000
719904333,0,29,Male,36,3,50000
718264233,0,29,Male,13,4,50000
784798683,0,38,Male,32,3,50000
710899833,1,36,Male,18,3,50000
780025908,0,40,Female,30,4,40000
713610033,0,47,Male,36,5,70000
709364433,0,36,Female,30,6,0
713086908,0,26,Male,36,5,50000
709793133,0,43,Female,36,6,50000
710032608,0,52,Female,32,3,40000
779351208,0,49,Male,34,4,70000
719776608,0,50,Male,37,3,100000
709220583,0,34,Male,21,6,100000
719555733,0,53,Female,36,4,0
740852733,0,49,Male,42,4,100000
709528308,0,53,Male,46,4,100000
715127208,0,48,Male,36,4,120000
817144458,0,32,Female,17,5,40000
710628783,0,38,Male,36,6,100000
772145658,0,43,Male,32,4,100000
739594758,1,51,Female,44,6,40000
789198708,0,58,Male,47,3,120000
720953658,0,59,Female,36,5,40000
771330558,0,51,Male,38,5,70000
714078558,1,62,Female,53,2,50000
712207683,0,38,Male,36,3,40000
788826408,0,33,Male,16,6,120000
790128033,0,54,Male,47,3,100000
718082208,0,37,Female,30,5,50000
712037358,0,30,Male,23,3,70000
711711483,0,61,Male,50,4,100000
718861458,0,49,Male,36,6,70000
709426608,0,56,Male,46,5,70000
811457058,0,51,Female,46,5,40000
773073558,0,44,Female,36,6,40000
715937133,0,64,Female,52,6,50000
713480583,0,46,Female,36,5,0
716383683,0,39,Female,36,4,40000
713693958,0,38,Female,27,6,40000
715443708,0,53,Male,45,5,120000
770769483,0,35,Male,21,3,50000
789326808,0,26,Male,15,5,70000
712105533,0,32,Male,20,6,50000
720674133,0,36,Male,16,5,50000
779216358,1,48,Male,38,2,100000
717322833,0,55,Male,36,5,100000
710279508,0,52,Male,42,5,100000
712168833,0,52,Female,36,6,40000
780581508,0,58,Female,47,5,50000
711957708,0,38,Female,36,6,40000
778782858,0,60,Male,48,5,40000
712924383,1,55,Male,36,3,70000
709366458,0,43,Female,36,3,40000
796990908,0,35,Male,29,5,100000
715702758,0,38,Female,36,4,40000
788974608,0,48,Male,35,5,70000
714790008,0,38,Female,36,3,40000
787438983,0,43,Male,23,6,50000
713834358,0,36,Female,25,5,40000
710084883,0,34,Male,22,4,100000
710736558,0,39,Female,36,4,0
788915283,0,43,Female,29,5,40000
714916758,0,48,Female,36,3,50000
789611283,0,44,Male,38,5,50000
773288958,0,38,Male,31,6,70000
811721133,0,62,Male,56,5,50000
813961233,0,30,Male,25,5,100000
783020958,0,39,Male,33,6,100000
715764483,0,53,Female,37,3,40000
798110358,0,64,Female,56,4,50000
715745508,0,51,Female,34,3,0
714350658,0,32,Male,26,6,0
826478958,0,52,Male,48,4,100000
719127558,0,43,Male,31,6,100000
712454958,0,40,Male,27,6,70000
718561458,0,54,Male,36,4,70000
822984108,0,34,Female,30,4,40000
719469333,0,33,Female,25,6,40000
720871383,0,36,Male,28,5,100000
788827308,0,65,Male,50,6,40000
710180958,0,43,Male,33,5,50000
778346283,0,53,Male,33,4,120000
787547208,0,48,Female,38,3,40000
714983283,1,39,Female,36,6,40000
789344358,0,57,Female,47,4,40000
710406633,1,51,Female,36,3,0
767653233,0,48,Male,42,6,70000
719461008,0,51,Male,38,5,70000
789731433,0,26,Female,13,4,40000
775198608,0,38,Female,32,5,40000
717567333,0,35,Male,26,6,70000
772794108,0,46,Female,36,5,40000
712072908,0,48,Male,36,4,100000
709328733,0,49,Female,37,6,40000
788107683,0,35,Male,27,6,50000
713757633,0,65,Female,56,3,50000
713279808,0,53,Male,36,6,70000
712440483,0,54,Female,44,3,40000
715078383,0,64,Female,36,3,0
709214358,0,39,Female,30,3,0
778399008,0,50,Male,30,3,100000
811534983,0,54,Female,49,5,40000
719728383,0,38,Female,28,4,0
718726833,0,39,Male,28,4,100000
780605508,0,53,Male,41,5,50000
719450508,0,53,Male,41,4,120000
711213108,0,32,Male,36,5,100000
708488208,0,57,Female,47,5,40000
717206508,0,65,Female,36,3,40000
821836008,0,57,Male,53,5,100000
807244983,0,65,Female,56,6,40000
821872758,0,65,Male,56,4,40000
809959683,0,55,Male,50,4,100000
715079208,0,54,Male,42,4,100000
767049258,0,44,Male,37,5,120000
709579383,0,58,Male,50,5,100000
781923483,0,53,Female,47,3,50000
718654533,0,33,Female,24,5,40000
716169258,0,47,Female,39,3,40000
713908683,0,51,Male,41,6,100000
708212658,0,38,Female,18,6,40000
756013833,0,57,Male,50,3,100000
719358333,0,36,Male,28,3,50000
713735508,0,35,Male,25,3,100000
805259733,0,55,Female,50,6,0
738749733,0,57,Female,47,4,0
814833408,0,56,Male,51,3,70000
719182308,0,38,Female,27,6,40000
818497758,0,54,Female,49,4,40000
719518308,0,48,Male,35,5,100000
709991883,1,53,Male,42,2,100000
770901258,0,30,Female,17,3,40000
711499158,0,47,Male,38,4,100000
720445533,0,60,Female,53,4,40000
809951133,1,54,Male,49,3,120000
714657108,0,37,Female,28,5,40000
789048858,0,32,Female,20,5,40000
771816408,0,44,Female,33,5,40000
798158808,0,53,Female,47,5,50000
787685658,0,43,Male,33,4,100000
720141408,1,49,Female,31,5,40000
788699808,0,38,Female,14,4,0
708216108,0,56,Female,44,5,50000
715074258,0,26,Female,36,5,50000
771653583,0,58,Male,46,3,70000
717374358,0,33,Male,22,3,70000
720836808,0,35,Male,28,4,100000
818701383,0,37,Male,32,6,70000
717277833,0,27,Female,13,6,0
778137108,0,43,Male,37,6,100000
720973833,0,49,Male,36,5,70000
768490458,1,49,Male,43,1,100000
751487358,0,39,Female,32,5,40000
712742808,0,41,Female,29,5,40000
712820208,0,32,Female,36,5,40000
794649858,0,58,Female,39,3,40000
755262933,0,56,Male,49,5,70000
709541433,0,37,Male,36,3,40000
820622433,0,39,Male,34,4,120000
712586583,0,26,Female,13,6,50000
709816158,0,31,Female,36,4,0
712196508,1,46,Female,34,4,0
767269908,0,36,Male,29,6,120000
710927733,0,39,Male,36,6,100000
711310908,0,53,Female,36,4,40000
788862333,0,38,Female,23,6,40000
713194608,0,37,Male,36,6,40000
793550958,0,47,Female,41,5,40000
712607583,0,56,Male,36,3,100000
713921058,0,55,Female,48,6,40000
709183683,0,31,Female,36,4,40000
713407458,0,62,Female,36,5,0
715241583,0,34,Male,25,3,120000
710475408,0,33,Male,25,5,70000
708971583,0,38,Female,29,3,40000
714547458,0,65,Male,56,3,50000
827631483,0,57,Male,53,3,100000
711159108,1,58,Female,36,3,40000
789262683,0,60,Male,49,4,50000
712940508,0,39,Male,24,3,50000
789733008,0,39,Female,27,6,0
714703158,0,39,Female,36,6,40000
710255208,0,60,Male,49,4,40000
779236083,0,37,Female,19,5,40000
713438358,0,41,Female,30,3,0
715973583,0,56,Male,36,6,120000
794113758,0,60,Male,54,6,70000
709452633,0,56,Female,36,3,40000
788210583,0,62,Male,54,3,50000
717784983,0,41,Female,33,3,40000
786557358,0,44,Female,38,5,40000
768460908,0,59,Male,53,3,50000
718899708,0,55,Female,36,6,0
714697533,0,26,Male,15,6,70000
713206683,1,40,Male,22,3,100000
708679383,0,44,Female,32,5,40000
713067033,0,37,Male,28,5,0
789314133,0,37,Male,27,6,70000
713956308,0,65,Female,49,4,40000
711595833,0,46,Male,36,5,70000
779521533,0,53,Male,36,5,120000
715225458,0,56,Female,36,6,40000
716487408,0,48,Male,30,3,50000
719338383,0,34,Male,21,3,120000
710523333,0,65,Male,56,6,40000
787489083,0,55,Male,43,6,100000
720747633,0,32,Male,36,3,50000
779480658,0,58,Female,42,3,0
711498258,0,54,Male,42,6,120000
709316433,0,52,Male,33,6,70000
778734108,0,36,Male,16,4,70000
778388358,1,56,Male,36,2,70000
716773533,0,33,Male,36,5,70000
822130683,0,61,Male,56,4,100000
717268458,0,61,Male,49,4,70000
827888433,0,43,Male,39,5,50000
716522583,0,48,Female,36,4,40000
789415983,0,36,Male,27,4,70000
719819958,0,34,Male,26,5,50000
769579608,0,53,Female,46,3,40000
772353408,0,43,Female,33,4,50000
716615583,0,61,Female,51,3,40000
781131483,0,55,Male,47,3,100000
719101908,0,51,Female,39,4,0
720521808,0,38,Male,19,6,100000
718136283,0,52,Male,36,3,100000
778855383,0,36,Female,17,3,40000
779722308,1,45,Female,30,5,50000
818926833,0,34,Female,29,4,50000
721217283,0,27,Male,17,6,120000
717167283,0,49,Female,36,4,40000
713371233,0,43,Female,31,5,40000
778426608,0,52,Male,32,4,100000
713823033,1,31,Female,20,3,0
787515333,1,40,Male,29,3,100000
710944608,0,39,Male,31,6,100000
718444233,0,45,Male,25,3,70000
771099183,0,37,Female,24,5,40000
770241333,0,49,Female,43,3,40000
710819733,1,56,Male,36,5,120000
772155108,0,62,Female,51,6,40000
798796233,0,37,Female,31,5,50000
815472108,0,42,Male,37,3,50000
769145733,0,36,Male,30,3,70000
783364233,0,59,Male,53,3,50000
772236108,0,40,Female,29,5,0
715640358,0,43,Male,36,6,50000
713529858,0,29,Male,22,6,50000
715684308,0,42,Female,36,6,50000
709451508,0,63,Female,50,6,0
709204158,0,36,Female,24,5,40000
713182458,0,53,Male,43,3,100000
710624658,0,36,Female,36,4,40000
716355783,0,36,Male,30,5,70000
716793108,0,26,Male,36,4,40000
716162583,0,45,Female,36,6,40000
714051033,0,55,Female,36,6,40000
715007583,0,61,Female,36,4,0
719139558,0,26,Male,36,4,40000
794632308,0,40,Male,25,5,70000
770662383,0,38,Male,24,6,50000
714787383,0,32,Female,36,5,0
714700158,0,53,Male,46,3,70000
710581758,0,52,Female,44,6,50000
720497958,0,29,Male,14,5,100000
720920058,0,38,Male,25,3,70000
710872233,0,27,Male,17,5,50000
709855608,0,46,Female,36,3,40000
815484783,0,57,Male,42,6,70000
771602883,0,42,Male,30,4,100000
755953308,0,62,Female,55,6,50000
758408883,0,37,Female,30,5,50000
717940008,0,57,Female,36,5,50000
720917808,0,35,Male,36,5,50000
812801958,0,55,Female,50,5,40000
714997683,0,56,Female,49,5,0
709379283,0,39,Male,27,3,70000
711840408,0,64,Male,55,5,40000
785328408,0,37,Female,31,5,40000
719873808,0,34,Male,23,3,70000
715528983,0,46,Male,36,3,70000
720254883,0,65,Female,46,6,50000
811980858,0,36,Male,31,5,70000
711330408,0,35,Female,24,4,50000
718465458,0,49,Male,31,6,100000
710616183,0,46,Female,33,5,0
714580158,0,26,Male,36,6,50000
710798883,0,52,Male,44,4,70000
720511608,0,38,Female,28,5,0
708913233,0,37,Male,28,3,50000
788038383,0,33,Female,25,3,40000
719905908,0,59,Male,36,4,70000
807044958,0,34,Male,29,6,50000
719514783,0,39,Female,26,6,0
787643658,0,59,Male,53,6,70000
779138883,0,50,Male,34,6,70000
708173433,0,26,Female,14,4,50000
778401033,0,32,Male,13,3,70000
818375733,1,51,Female,46,3,50000
711048783,0,41,Male,29,3,100000
