customerid,churn,age,gender,tenure,numofproducts,estimatedsalary
15620204,1,57,Female,1,2,120657.32
15669516,0,36,Male,2,2,16436.56
15736534,0,33,Male,0,1,107667.91
15803457,0,32,Female,5,2,95611.47
15659098,0,30,Male,7,1,19799.26
15603436,0,49,Female,2,2,123214.74
15566292,0,36,Male,1,2,71709.12
15808621,0,36,Male,2,2,149066.14
15580148,1,40,Male,5,3,20451.99
15776231,0,35,Male,4,1,32825.5
15773809,0,42,Male,4,2,6232.31
15649423,0,35,Female,8,2,10357.03
15734886,0,34,Female,3,2,147794.63
15722548,0,48,Male,0,1,116973.48
15650288,0,35,Male,6,1,129964.94
15629448,0,38,Male,1,1,92816.86
15716164,0,41,Female,3,1,172114.67
15807609,1,25,Female,3,3,16649.31
15578977,0,34,Male,9,2,144517.19
15677369,0,37,Female,4,1,182038.6
15804072,0,42,Female,5,2,24210.56
15696859,0,45,Male,10,2,172175.9
15653780,0,43,Female,5,1,47578.45
15721658,1,56,Female,2,2,150694.42
15578761,1,42,Female,6,2,177683.02
15736879,0,23,Male,1,2,66088.83
15571973,0,38,Female,2,1,169291.7
15626742,0,36,Male,3,1,117140.41
15672692,0,42,Female,10,2,79510.37
15673570,0,37,Male,9,2,77108.66
15767432,0,25,Female,7,3,9679.28
15654238,0,40,Female,5,1,81753.92
15612525,1,57,Female,1,1,131372.38
15812750,0,24,Male,6,1,25310.82
15790757,0,25,Female,10,2,187925.75
15723873,0,31,Male,3,1,98820.39
15744607,1,43,Male,9,2,64166.7
15612966,1,60,Female,7,1,176924.21
15784209,0,47,Male,6,1,90055.08
15794278,0,67,Male,6,1,72814.31
15766741,0,36,Male,2,1,168290.06
15661036,0,46,Male,6,2,161767.38
15705639,0,28,Female,8,2,44420.18
15637414,0,24,Female,7,1,37147.61
15716835,0,24,Male,8,1,125381.02
15696231,0,29,Male,7,1,149853.89
15641675,1,49,Female,2,3,161435.02
15670755,0,60,Male,8,2,102925.76
15640059,0,40,Male,5,2,70899.27
15787619,0,18,Male,2,1,145936.28
15587535,0,46,Female,5,1,54227.06
15813034,0,38,Male,2,1,59280.79
15698839,0,46,Male,4,2,126952.5
15790314,0,41,Male,0,2,130567.02
15634245,0,47,Female,9,1,73294.48
15677305,0,35,Female,7,1,3937.37
15661526,0,37,Male,2,2,2383.59
15685997,0,39,Female,5,2,14279.44
15660101,0,31,Male,9,2,141300.53
15637979,0,36,Female,2,2,78140.75
15815364,0,28,Female,2,2,117431.1
15647099,0,37,Female,9,1,72008.61
15625944,0,58,Male,5,1,60887.58
15583212,0,43,Female,5,1,194764.83
15582741,1,35,Female,5,1,88705.14
15637876,1,36,Female,6,1,35817.97
15622750,0,21,Female,1,1,31520.4
15672056,1,43,Male,2,3,157908.19
15812351,0,27,Female,2,1,142200.15
15810864,0,82,Female,2,2,182055.36
15677921,1,60,Male,9,2,157552.08
15724296,0,41,Male,2,2,120284.67
15685329,1,63,Female,1,1,24506.95
15584091,1,36,Female,2,2,47271.61
15640442,0,31,Male,4,1,41176.6
15639314,0,32,Male,2,2,9468.64
15685320,0,36,Male,3,1,123880.19
15789158,1,49,Male,6,2,158887.09
15752137,0,33,Male,7,1,117036.38
15712551,1,58,Female,7,1,120415.61
15628936,1,28,Male,9,1,16064.25
15797227,0,28,Male,8,2,52615.62
15769974,0,35,Female,8,1,121210.09
15737051,0,27,Male,8,2,192247.35
15585595,0,28,Female,1,2,68759.57
15654060,0,41,Male,2,2,75937.47
15745196,0,35,Female,8,2,84569.13
15571221,1,58,Male,7,1,190696.35
15660155,0,36,Male,5,1,67468.67
15605284,0,26,Male,1,2,104435.94
15694366,0,42,Male,2,1,47166.55
15600739,0,35,Female,0,2,119899.52
15653253,0,48,Male,8,1,173498.45
15763431,0,36,Male,2,2,93249.26
15643696,0,49,Male,3,2,142917.54
15707473,0,48,Female,6,1,111755.8
15769504,0,34,Female,1,1,108543.21
15776807,0,29,Male,1,1,180345.44
15686870,0,36,Male,8,2,99444.02
15668747,0,46,Female,9,1,109563.28
15766908,0,32,Male,3,1,92568.07
15570134,0,35,Female,6,2,37976.36
15567367,0,42,Female,9,1,103315.74
15747542,0,52,Male,7,2,173952.5
15762238,0,44,Female,0,2,34673.98
15681554,0,31,Female,7,2,46163.44
15712825,0,29,Female,9,2,140676.98
15640280,0,39,Male,4,2,151738.54
15756026,1,46,Female,9,1,14679.81
15613319,0,33,Female,0,1,175544.02
15798906,0,69,Male,5,2,181964.6
15708917,0,53,Male,10,1,136886.86
15778463,0,37,Female,6,1,122218.23
15699430,0,35,Female,10,2,180439.75
15649992,0,65,Male,7,2,190419.81
15578980,0,33,Female,3,2,58685.59
15775306,1,28,Male,8,3,89017.38
15641655,0,26,Female,2,2,50051.42
15619708,0,25,Male,5,2,146041.45
15734565,0,29,Male,8,2,191166.09
15806438,1,42,Female,2,1,103516.08
15591969,0,27,Male,9,1,164825.04
15747807,0,43,Female,6,2,172557.77
15596939,0,36,Male,4,2,84320.94
15716155,0,36,Female,5,1,122662.98
15765311,0,34,Male,8,1,72085.1
15757811,1,69,Female,9,1,110932.24
15603830,0,36,Male,4,2,143635.36
15660602,0,33,Male,8,2,3710.34
15660535,0,47,Female,5,2,179843.33
15666633,0,56,Male,1,2,10643.38
15596914,0,31,Female,2,2,131167.98
15639788,0,39,Female,10,2,10553.31
15695846,0,34,Female,6,2,130928.22
15726234,0,41,Female,5,1,157003.99
15797964,0,29,Female,1,1,138527.56
15625881,0,37,Male,3,2,167032.49
15780628,0,30,Female,6,2,41642.29
15575883,0,34,Male,2,2,9677.0
15585036,0,37,Female,3,2,147012.22
15589488,0,56,Female,5,1,80553.87
15585888,1,48,Female,3,1,30730.95
15727915,0,36,Male,4,1,140134.43
15707567,1,50,Male,6,1,91936.1
15737792,0,31,Female,1,1,178252.63
15599433,0,35,Male,8,1,198674.08
15672012,1,41,Female,5,1,28266.9
15806983,0,44,Male,3,1,92381.01
15592222,0,49,Male,7,1,135180.11
15608968,0,21,Male,6,2,27330.59
15586959,0,42,Female,5,2,125305.34
15646558,0,51,Male,1,1,149648.45
15725811,0,25,Male,0,1,59887.15
15572265,0,46,Male,1,2,45041.32
15794048,1,48,Female,1,2,113316.77
15677610,0,41,Female,8,1,39087.42
15745012,0,43,Female,6,2,7330.59
15601589,0,57,Female,8,2,95463.29
15686436,0,32,Male,4,2,167848.02
15693864,1,49,Female,5,1,93953.84
15760550,0,39,Male,7,2,174227.66
15686137,0,32,Male,9,1,135399.21
15809087,1,64,Male,1,2,195635.3
15807663,1,43,Male,8,1,97508.04
15809100,1,32,Female,2,1,188083.77
15794916,0,41,Male,7,1,116704.25
15614215,0,53,Male,6,2,97614.87
15805449,0,38,Male,4,2,186884.04
15686983,0,25,Female,10,2,131501.72
15808017,0,38,Male,1,2,24302.95
15756804,1,48,Female,1,1,110510.28
15646810,1,44,Male,6,2,108488.33
15710424,0,36,Male,4,1,197015.2
15799422,0,40,Female,8,1,27689.77
15692750,1,45,Female,7,3,9217.55
15794549,0,35,Female,2,2,15068.18
15803764,0,28,Male,7,2,7797.01
15674840,0,38,Female,5,2,4400.32
15653762,0,39,Female,9,1,182025.95
15581229,0,32,Female,1,1,122763.95
15800228,0,42,Female,4,2,38152.01
15656333,0,33,Female,3,1,63163.99
15697497,0,45,Female,9,2,73418.29
15585362,1,60,Female,6,1,17978.68
15571928,1,43,Female,4,3,115136.51
15785519,0,36,Male,6,1,149575.59
15743007,1,45,Female,4,1,60917.24
15777211,0,65,Male,7,1,142548.33
15721935,0,25,Male,7,2,157878.67
15591711,0,38,Male,0,1,12796.43
15625021,0,42,Male,2,2,18657.77
15702968,0,74,Male,3,1,134589.58
15600462,0,43,Female,8,1,10350.74
15768104,0,37,Male,8,1,66013.27
15780140,0,32,Male,2,2,5907.11
15585255,0,42,Male,9,1,74077.91
15772781,1,51,Female,3,3,77294.56
15669987,1,35,Female,8,2,54359.02
15697000,0,32,Male,5,1,156124.93
15733119,0,35,Male,8,2,94820.85
15782390,0,40,Female,6,1,155155.25
15654700,1,40,Female,2,1,128702.1
15632210,0,25,Male,2,1,22745.5
15642041,1,40,Male,1,2,71865.31
15709737,0,36,Male,7,2,84294.82
15792388,0,48,Female,7,1,149139.13
15786014,0,28,Male,5,2,185489.11
15794580,1,58,Male,4,1,176407.15
15675964,1,45,Female,9,1,92027.69
15814275,0,33,Male,6,1,43932.54
15724848,1,46,Female,1,1,115789.25
15754713,0,31,Male,10,1,125777.28
15693814,0,25,Male,7,2,18461.9
15599660,0,36,Male,6,2,79633.38
15746490,0,53,Female,6,1,121542.29
15566091,0,32,Female,4,1,94739.2
15655961,0,27,Male,1,1,93302.29
15710404,0,35,Male,10,1,193793.78
15775625,0,47,Male,6,1,74835.65
15792328,1,39,Male,6,1,56999.9
15719856,0,45,Female,3,1,57236.44
15593773,0,35,Male,3,2,81483.64
15733114,0,45,Male,9,2,26752.56
15797748,0,44,Male,5,2,9200.54
15743411,1,61,Male,1,1,22447.85
15753337,1,51,Male,5,3,189122.89
15601026,0,19,Female,1,1,16161.82
15658485,0,34,Female,9,1,68600.36
15636731,0,36,Female,1,2,447.73
15628303,0,35,Male,3,1,15650.73
15633461,0,38,Male,5,1,149599.62
15677135,0,61,Male,8,2,90304.01
15590876,0,24,Female,7,1,115676.38
15790782,0,39,Male,6,1,38812.67
15700476,0,41,Male,9,2,34338.21
15634141,0,42,Female,8,2,823.36
15737795,1,36,Male,1,1,135482.26
15790299,0,37,Male,9,3,10656.89
15675316,0,38,Female,3,2,116467.35
15613630,1,52,Male,8,1,96823.32
15662100,0,44,Female,5,1,171096.2
15668032,0,37,Female,4,1,79881.39
15599289,0,37,Female,10,1,157862.82
15754084,0,35,Male,1,1,127951.81
15676521,0,31,Female,8,2,191074.11
15804586,1,46,Female,6,1,157333.69
15781465,0,29,Female,8,1,133457.52
15729362,0,36,Male,8,1,130789.6
15709295,0,25,Female,5,2,128373.88
15745324,1,39,Female,4,1,194273.2
15741336,1,38,Female,5,1,5684.17
15783659,0,67,Male,4,1,131043.2
15620981,1,48,Female,3,1,21228.34
15630328,0,48,Female,8,2,43250.3
15785899,0,33,Male,8,1,4389.4
15606149,0,66,Female,9,1,189271.9
15671139,0,39,Male,0,1,102284.2
15660429,1,42,Female,2,2,156774.94
15571002,0,44,Female,4,1,69865.49
15631681,0,43,Female,0,2,85523.24
15731522,0,67,Female,8,2,51219.8
15619529,0,27,Male,8,1,7222.92
15628034,0,37,Female,6,1,23971.33
15686164,0,31,Female,1,1,132173.31
15582797,0,35,Male,4,1,113639.64
15753831,0,32,Male,7,1,39768.59
15731815,1,63,Male,4,3,108732.96
15580956,1,43,Female,4,1,117349.19
15602084,0,42,Female,5,1,78004.5
15589805,0,34,Female,6,1,152417.79
15720893,0,34,Female,9,2,26057.08
15641009,0,37,Male,3,1,79972.09
15605926,0,70,Male,9,2,107125.79
15805955,0,48,Female,10,1,47679.14
15801488,0,25,Male,3,2,134509.47
15605918,0,43,Male,5,2,153265.31
15779711,0,38,Female,7,2,179883.04
15705620,0,34,Male,5,2,138882.98
15685357,0,36,Female,8,1,9855.81
15570060,1,43,Female,8,1,67046.83
15582616,0,38,Female,4,2,56388.63
15799515,0,48,Female,8,1,77764.37
15642937,0,46,Female,7,2,130590.35
15624729,0,27,Male,0,1,151912.49
15566156,0,44,Female,0,2,151083.8
15792360,0,32,Male,7,2,777.37
15807008,1,35,Female,6,1,69454.24
15704770,0,25,Male,1,2,11723.57
15756475,0,31,Male,9,2,91565.25
15655339,0,36,Male,1,1,79616.37
15613749,1,34,Male,0,1,102299.81
15664521,0,31,Male,7,2,104533.51
15681206,1,49,Female,3,1,140765.57
15745527,0,37,Male,5,2,66214.13
15806926,0,35,Female,2,2,139816.1
15724563,0,42,Female,3,2,140139.28
15782899,0,28,Female,7,1,102297.15
15623521,0,43,Male,9,2,145765.83
15810218,0,29,Male,9,3,83912.24
15645621,0,44,Male,3,2,78439.73
15608114,0,62,Male,7,1,6776.92
15659557,0,28,Female,4,2,9903.42
15787772,0,38,Female,1,1,91561.91
15691111,0,42,Female,8,2,4027.02
15592089,0,43,Female,10,2,116111.51
15633897,0,39,Male,1,2,184023.54
15701301,1,42,Female,3,2,67124.48
15723685,0,26,Female,7,2,50070.59
15701602,1,52,Male,5,3,53793.1
15739189,0,33,Female,6,2,45261.47
15573086,0,42,Male,7,1,36721.4
15569050,1,45,Male,6,1,130009.85
15750765,0,71,Male,0,1,175380.77
15799811,1,40,Male,10,1,127847.25
15698442,0,35,Male,3,1,138231.7
15655274,0,29,Female,4,2,48673.18
15603594,0,24,Male,4,2,70668.77
15585961,0,43,Female,3,2,199505.53
15686936,1,37,Female,5,1,169583.18
15770424,0,40,Male,7,2,49063.42
15587451,0,41,Male,7,1,63337.19
15602010,1,45,Female,5,1,60083.11
15600583,0,31,Male,1,1,48606.71
15654673,1,49,Male,6,1,165580.93
15717164,0,32,Male,6,2,194010.12
15765014,0,48,Female,1,2,69263.1
15682639,0,32,Male,3,2,88698.83
15729279,0,25,Female,4,1,63030.97
15759805,0,32,Female,4,2,59668.81
15767864,0,33,Male,6,2,184230.23
15769948,0,35,Male,0,1,64050.19
15686345,0,34,Male,9,2,81853.98
15688071,0,53,Male,10,1,154642.91
15681174,0,39,Male,1,1,145679.6
15667521,0,22,Female,3,2,30781.77
15750243,0,40,Male,4,2,81622.52
15695475,0,29,Male,1,2,196474.35
15689176,0,46,Male,3,2,176276.1
15652955,0,30,Male,0,1,35113.08
15668958,0,30,Male,2,1,64299.82
15631054,0,24,Female,1,2,180969.55
15581479,0,30,Male,1,1,138176.78
15577478,0,72,Female,3,1,86733.61
15780870,0,67,Male,3,1,7418.92
15692317,0,30,Male,5,2,166376.54
15593969,1,39,Female,7,1,140881.2
15570417,0,35,Male,1,2,4460.2
15779059,0,38,Female,4,2,110472.12
15785980,0,34,Male,6,2,86460.28
15644200,1,42,Female,1,1,16500.66
15793949,1,48,Female,4,1,114020.06
15645103,0,25,Male,5,1,131660.31
15705860,1,40,Male,3,1,52449.62
15623828,0,30,Male,4,1,161465.31
15715003,0,49,Female,2,1,20018.79
15623471,0,38,Male,3,1,176318.27
15798348,0,50,Female,6,1,50488.91
15743016,0,22,Female,7,1,30379.6
15769499,0,74,Female,3,2,161326.73
15798521,0,33,Male,3,2,45348.08
15706534,1,47,Female,1,1,180251.68
15706186,0,33,Male,8,2,34925.56
15812197,0,38,Male,7,1,126555.74
15650933,0,48,Female,8,1,187921.3
15692991,0,38,Female,4,2,136390.88
15631189,1,38,Male,9,1,78566.64
15762198,0,34,Male,5,1,166038.27
15699598,0,20,Female,4,2,140385.33
15692744,1,36,Male,4,2,38629.3
15688963,1,52,Female,10,1,24998.75
15599131,0,26,Male,4,2,128815.33
15680303,1,57,Male,6,1,19376.56
15628674,1,40,Male,7,1,31904.31
15648075,1,47,Female,5,1,173179.79
15586970,0,52,Male,8,1,22485.64
15625698,0,23,Female,6,2,196668.51
15790497,0,37,Male,6,2,136506.86
15682618,0,31,Female,7,2,36278.89
15762937,0,32,Female,6,2,163254.39
15750929,0,39,Male,8,2,99654.13
15729832,0,29,Male,3,1,20207.02
15633650,0,41,Female,8,2,4195.84
15748856,0,32,Male,10,1,112340.2
15589195,0,38,Female,7,1,2035.94
15699911,0,35,Female,8,1,132295.95
15663438,1,36,Male,0,1,177383.68
15692583,0,32,Female,5,2,90284.47
15591257,0,24,Male,8,2,61349.37
15646513,1,42,Male,5,1,196466.83
15708063,1,36,Male,2,3,70758.37
15696098,0,31,Female,10,2,13892.57
15645517,0,22,Male,2,2,9684.52
15649744,0,51,Female,3,2,40546.15
15604304,0,34,Female,4,1,136603.42
15784092,0,36,Male,7,1,133172.48
15585198,1,41,Male,4,1,152821.12
15624347,0,40,Male,4,2,147715.83
15621687,0,34,Male,0,2,43169.15
15689081,1,29,Male,4,1,76755.99
15813168,1,39,Female,3,3,73406.04
15604295,0,36,Male,6,2,176728.28
15724127,0,26,Female,4,2,98309.27
15673055,0,38,Male,7,2,6203.66
15768201,0,39,Female,2,1,176791.27
15782219,0,29,Male,9,2,50679.48
15746410,0,38,Male,7,2,150580.88
15780144,0,32,Female,2,2,80120.19
15590476,0,28,Male,7,2,151645.96
15624293,0,46,Female,3,1,55072.32
15618182,0,38,Female,2,2,115068.99
15660316,1,34,Female,1,1,149471.13
15678886,0,38,Male,7,2,46522.68
15616330,0,31,Male,4,2,189995.86
15592229,1,52,Female,0,1,46369.57
15798424,1,59,Male,1,1,30722.52
15714750,0,42,Female,3,2,70810.6
15648800,1,21,Female,8,1,106663.46
15626147,1,62,Female,8,1,175836.03
15626608,0,48,Male,5,1,85646.41
15723250,0,42,Male,8,2,101485.72
15592583,1,47,Female,1,3,191734.67
15759381,0,61,Male,7,1,101839.77
15585241,0,29,Male,2,2,4888.91
15589358,0,31,Male,4,2,193132.98
15672704,0,24,Female,4,2,193518.76
15789955,1,56,Male,1,2,93982.02
15596800,1,33,Male,1,1,197000.92
15627305,1,35,Male,7,1,106837.06
15645316,0,58,Female,1,1,115161.28
15593973,0,33,Female,8,1,196260.3
15647301,0,45,Female,3,2,96404.38
15750258,0,32,Female,2,1,97658.66
15685309,1,35,Female,7,1,49108.23
15628205,0,34,Female,1,1,195651.66
15733974,0,37,Male,9,1,111698.0
15762110,0,37,Male,0,2,171707.93
15706899,0,34,Male,4,2,66721.98
15732660,0,27,Female,2,1,57876.05
15656121,0,31,Male,6,2,177994.81
15614220,0,22,Male,5,2,105125.65
15645269,0,42,Female,4,2,17439.66
15698510,0,42,Male,9,2,172668.39
15569247,0,57,Female,1,1,753.37
15566251,1,37,Female,5,1,98686.4
15716134,0,40,Male,5,2,107047.92
15763625,0,41,Male,9,2,152153.74
15605965,0,43,Male,9,2,34338.04
15694821,1,43,Male,4,1,173878.87
15601688,0,28,Male,8,1,159254.29
15575581,0,30,Female,3,2,54776.64
15671209,0,29,Female,5,3,134594.99
15616529,0,34,Male,3,1,41724.72
15773906,0,38,Male,4,2,110527.71
15722993,0,27,Female,6,1,8996.79
15752463,0,29,Female,4,1,190200.53
15589754,0,45,Male,2,1,115333.43
15669899,1,45,Female,7,1,143619.52
15766887,0,39,Male,2,2,58467.08
15768006,0,34,Male,3,1,12128.69
15741295,0,49,Male,3,2,49872.33
15811327,0,54,Male,1,1,139735.54
15690007,1,58,Female,9,2,60891.8
15690664,0,37,Male,10,2,100862.54
15719348,1,35,Male,8,1,76640.29
15781802,1,41,Male,6,1,126013.58
15752731,0,30,Female,9,1,87347.82
15600997,0,32,Female,5,2,77370.37
15750776,0,36,Female,0,1,62722.44
15723907,0,49,Female,5,2,196257.68
15633419,0,28,Female,1,2,81723.8
15702430,0,35,Female,10,1,31299.71
15710456,0,27,Female,2,2,63495.86
15650351,0,38,Female,8,1,166520.96
15590820,0,26,Male,6,1,150242.44
15640454,1,40,Male,0,1,27345.18
15697789,0,43,Female,3,2,87000.39
15808182,0,36,Female,3,2,44912.7
15588670,1,40,Female,5,1,179978.68
15721292,0,39,Male,5,2,145759.7
15604217,0,34,Male,9,2,14121.61
15651369,0,21,Male,1,2,66232.23
15782454,1,49,Male,4,1,190296.76
15814032,0,31,Female,1,2,172782.69
15570326,0,34,Male,6,2,99128.13
15624428,0,24,Female,7,1,178341.33
15755638,1,43,Female,5,1,146992.24
15600992,0,36,Male,1,2,151314.98
15755649,0,47,Male,7,1,92915.84
15795228,0,37,Male,3,1,58974.0
15589257,0,35,Female,3,2,174627.06
15719302,1,50,Female,9,1,79579.94
15639882,0,30,Male,2,2,50771.16
15791279,1,40,Male,5,1,153537.55
15636935,0,29,Female,1,2,132975.39
15686909,0,27,Male,3,1,85208.93
15589572,1,61,Female,4,2,170214.82
15779947,1,28,Female,6,3,100615.14
15573769,0,24,Female,7,2,186105.99
15578866,0,43,Female,2,1,55119.53
15739131,0,28,Male,4,1,28760.99
15813444,0,34,Female,6,2,171021.44
15678058,0,38,Male,9,1,176678.72
15769169,0,41,Male,7,1,28667.56
15804602,0,30,Male,6,2,197238.03
15651052,1,46,Male,2,1,139994.68
15724334,0,22,Male,5,1,151169.83
15569451,0,35,Male,2,1,118113.64
15650098,0,40,Female,7,2,34453.17
15724307,0,76,Male,10,1,64872.33
15599268,0,32,Male,5,2,10956.82
15594864,0,30,Male,4,1,36885.85
15616451,0,47,Female,6,1,168053.4
15715667,0,32,Female,7,2,155227.0
15658969,1,51,Male,7,3,38409.79
15738174,0,32,Female,5,2,75279.39
15813590,1,42,Male,6,2,158302.59
15624229,0,22,Female,4,2,11525.72
15674148,1,33,Male,6,1,94993.04
15625080,1,54,Female,8,1,173912.29
15682528,0,33,Male,5,1,41139.05
15696900,0,29,Male,3,2,58019.95
15730038,1,23,Female,5,1,164128.41
15812272,1,44,Male,5,2,46998.13
15654654,0,33,Female,7,2,177279.41
15697625,0,37,Male,2,2,75832.53
15616280,0,46,Male,1,1,61094.53
15654229,0,47,Male,1,2,30117.44
15628298,0,47,Female,8,1,179227.12
15733387,0,53,Female,6,1,52110.45
15775572,0,42,Female,6,2,75248.75
15613844,0,28,Female,7,2,184317.74
15578515,0,38,Female,3,2,158553.1
15607598,0,31,Female,6,2,95686.42
15742480,0,36,Male,2,2,71682.54
15749482,0,30,Male,4,1,1790.48
15607537,1,46,Male,9,1,139431.0
15575410,0,39,Female,4,2,118358.54
15684865,0,66,Female,7,1,130827.88
15600700,0,63,Male,6,1,119404.63
15774155,0,33,Male,0,1,162703.0
15634267,0,42,Male,5,2,172665.21
15619626,0,24,Male,3,2,170142.09
15660422,0,28,Male,7,2,73977.23
15617934,0,36,Male,9,1,60906.12
15760774,0,21,Female,1,2,194867.27
15813132,0,30,Male,4,1,193716.56
15593331,0,25,Male,6,1,14633.35
15616709,0,38,Female,0,2,31730.32
15658052,1,44,Female,10,1,20063.63
15721189,0,66,Female,7,2,99792.82
15711288,0,24,Male,6,2,37654.31
15770030,0,28,Female,3,2,192449.02
15803681,0,26,Female,4,2,181208.47
15702789,0,32,Male,5,1,155165.61
15814930,1,40,Female,10,1,121504.18
15658306,0,68,Male,4,1,61569.07
15699523,0,55,Female,4,2,123269.71
15610383,1,46,Female,1,4,31272.14
15615032,0,46,Male,3,2,62825.03
15781989,0,42,Male,9,1,184056.45
15647402,0,38,Female,3,2,48924.73
15740494,0,33,Female,3,2,191111.02
15701265,0,36,Female,1,2,54184.06
15743532,1,27,Male,5,1,64381.33
15794870,0,38,Male,6,2,78770.86
15747591,0,40,Female,1,1,116766.79
15726557,0,42,Female,7,1,32916.29
15732199,0,31,Male,9,1,50972.6
15662291,1,55,Female,8,3,122066.5
15749050,0,36,Female,3,1,65996.9
15781586,0,38,Male,2,1,79577.38
15617078,0,44,Female,6,1,130529.13
15723339,0,38,Female,4,2,172629.67
15671322,0,30,Male,7,1,15216.53
15793854,0,42,Male,2,1,17512.53
15756539,0,39,Female,7,2,131852.01
15612064,1,33,Male,5,2,181945.52
15625916,0,32,Male,6,1,91482.5
15683195,0,32,Male,9,1,77119.45
15690182,1,37,Male,5,1,95611.74
15721719,0,42,Male,7,2,80428.42
15641690,0,67,Male,7,2,163714.92
15634896,0,39,Female,6,2,27375.15
15671590,0,25,Male,4,2,73873.65
15779182,1,46,Male,8,1,139266.48
15778287,0,35,Male,8,2,131772.51
15609510,0,45,Male,7,1,173454.07
15742229,0,59,Male,7,1,67552.71
15658532,0,63,Female,5,1,34765.33
15590993,0,37,Male,5,2,120219.14
15565701,0,39,Female,9,1,90212.38
15597239,0,39,Male,7,1,164975.82
15688880,1,40,Male,10,1,1285.81
15813917,0,31,Male,9,1,83679.46
15679611,0,37,Female,2,1,34548.74
15636589,0,41,Female,7,2,74275.08
15687752,0,30,Male,2,2,7278.57
15584363,0,30,Male,0,1,162053.92
15737748,0,33,Female,3,1,199336.63
15803365,0,55,Male,2,1,62347.71
15793247,0,34,Male,5,2,91711.66
15572360,0,30,Male,10,1,79240.9
15795166,0,42,Male,8,2,76679.6
15724620,0,37,Male,1,1,162511.55
15800856,0,34,Male,3,1,21360.88
15671097,0,31,Female,2,2,54487.43
15683930,1,32,Female,9,2,53931.05
15749004,0,31,Female,0,2,103165.15
15800434,1,52,Male,10,1,146359.81
15709117,1,46,Female,3,1,28370.95
15638806,0,49,Male,2,2,10023.15
15662294,0,33,Male,10,2,192928.82
15690079,0,30,Male,8,2,50485.7
15759317,0,27,Female,2,1,131662.47
15750497,0,37,Female,7,1,152235.3
15596181,1,38,Male,8,1,68093.23
15576602,0,38,Male,3,2,80061.31
15644833,1,54,Male,2,1,149583.67
15734634,0,27,Female,5,1,7631.27
15808689,0,31,Female,4,2,33082.81
15720702,1,37,Male,3,1,121883.87
15665077,1,43,Female,5,3,100722.72
15763612,0,41,Male,2,2,47093.11
15596493,0,47,Female,7,2,177624.01
15704483,0,40,Male,6,2,106149.48
15598846,0,44,Female,2,1,16874.92
15629244,1,50,Male,7,2,54560.79
15765537,0,26,Male,2,1,153605.75
15729975,0,46,Female,8,1,44390.38
15682773,0,38,Female,3,2,63218.85
15688007,0,20,Male,3,1,41626.78
15574331,1,62,Female,3,1,24765.53
15645572,1,40,Female,6,1,28280.8
15742854,0,46,Female,8,2,89043.19
15575417,0,37,Male,7,2,17294.12
15796721,0,38,Male,3,2,126702.41
15734942,0,38,Female,8,1,13123.41
15664772,0,28,Male,1,2,167973.63
15576683,1,43,Female,9,1,125870.79
15682563,0,38,Male,5,1,91972.49
15650889,0,30,Female,10,2,155593.74
15612108,0,52,Male,5,1,67788.49
15761132,0,46,Male,7,1,62615.35
15645511,1,43,Male,2,1,107415.02
15609824,1,41,Female,7,3,166526.26
15640268,0,71,Male,4,1,120107.1
15645778,0,42,Male,3,1,188227.8
15691104,1,40,Female,6,2,91560.63
15714567,0,26,Female,6,2,166495.2
15777826,0,30,Male,5,1,165614.4
15668445,0,37,Male,2,2,86372.24
15576162,0,32,Male,7,1,2755.53
15778135,0,43,Male,3,1,83594.51
